1.35e-06,7.3714
1.3501e-06,7.3794
1.3502e-06,7.3017
1.3503e-06,7.2528
1.3504e-06,7.2032
1.3505e-06,7.2758
1.3506e-06,7.267
1.3507e-06,7.3706
1.3508e-06,7.3727
1.3509e-06,7.2238
1.351e-06,7.3857
1.3511e-06,7.3948
1.3512e-06,7.4988
1.3513e-06,7.3146
1.3514e-06,7.4413
1.3515e-06,7.3158
1.3516e-06,7.2708
1.3517e-06,7.2859
1.3518e-06,7.2473
1.3519e-06,7.3135
1.352e-06,7.3006
1.3521e-06,7.2861
1.3522e-06,7.3344
1.3523e-06,7.2716
1.3524e-06,7.2716
1.3525e-06,7.2178
1.3526e-06,7.1702
1.3527e-06,7.2302
1.3528e-06,7.168
1.3529e-06,7.2534
1.353e-06,7.333
1.3531e-06,7.1603
1.3532e-06,7.1497
1.3533e-06,7.1851
1.3534e-06,7.1319
1.3535e-06,7.2049
1.3536e-06,7.2187
1.3537e-06,7.1772
1.3538e-06,7.097
1.3539e-06,7.131
1.354e-06,7.1396
1.3541e-06,7.1466
1.3542e-06,7.0415
1.3543e-06,7.125
1.3544e-06,7.1199
1.3545e-06,7.179
1.3546e-06,7.101
1.3547e-06,7.1633
1.3548e-06,7.1607
1.3549e-06,7.0624
1.355e-06,7.1674
1.3551e-06,7.0208
1.3552e-06,6.9885
1.3553e-06,7.1383
1.3554e-06,7.0071
1.3555e-06,7.0388
1.3556e-06,7.0815
1.3557e-06,7.0913
1.3558e-06,7.1042
1.3559e-06,7.0718
1.356e-06,7.1164
1.3561e-06,7.1157
1.3562e-06,7.1045
1.3563e-06,7.115
1.3564e-06,7.0026
1.3565e-06,7.1939
1.3566e-06,7.0601
1.3567e-06,7.0454
1.3568e-06,7.1243
1.3569e-06,7.046
1.357e-06,7.1133
1.3571e-06,7.0746
1.3572e-06,6.9272
1.3573e-06,7.0389
1.3574e-06,7.1104
1.3575e-06,7.0446
1.3576e-06,7.0146
1.3577e-06,7.0108
1.3578e-06,6.9411
1.3579e-06,7.067
1.358e-06,6.9985
1.3581e-06,6.8444
1.3582e-06,7.0302
1.3583e-06,7.0829
1.3584e-06,6.9161
1.3585e-06,7.0651
1.3586e-06,6.8664
1.3587e-06,6.8934
1.3588e-06,7.0437
1.3589e-06,6.9776
1.359e-06,6.8924
1.3591e-06,6.9364
1.3592e-06,6.9457
1.3593e-06,6.9634
1.3594e-06,6.9953
1.3595e-06,6.8929
1.3596e-06,6.8483
1.3597e-06,6.8501
1.3598e-06,6.8516
1.3599e-06,6.9837
1.36e-06,6.9334
1.3601e-06,6.8835
1.3602e-06,6.8826
1.3603e-06,6.8123
1.3604e-06,6.9431
1.3605e-06,6.8386
1.3606e-06,6.8766
1.3607e-06,6.8523
1.3608e-06,6.881
1.3609e-06,6.957
1.361e-06,6.7981
1.3611e-06,6.8746
1.3612e-06,6.7874
1.3613e-06,6.792
1.3614e-06,6.9251
1.3615e-06,6.7618
1.3616e-06,6.7679
1.3617e-06,6.7235
1.3618e-06,6.7414
1.3619e-06,6.8818
1.362e-06,6.8213
1.3621e-06,6.9186
1.3622e-06,6.7799
1.3623e-06,6.8025
1.3624e-06,6.8387
1.3625e-06,6.818
1.3626e-06,6.6554
1.3627e-06,6.7214
1.3628e-06,6.8017
1.3629e-06,6.8428
1.363e-06,6.8335
1.3631e-06,6.8473
1.3632e-06,6.8073
1.3633e-06,6.9231
1.3634e-06,6.7362
1.3635e-06,6.8977
1.3636e-06,6.8045
1.3637e-06,6.8588
1.3638e-06,6.8645
1.3639e-06,6.7424
1.364e-06,6.6956
1.3641e-06,6.7921
1.3642e-06,6.9291
1.3643e-06,6.8335
1.3644e-06,6.7359
1.3645e-06,6.6995
1.3646e-06,6.542
1.3647e-06,6.758
1.3648e-06,6.6936
1.3649e-06,6.6705
1.365e-06,6.7077
1.3651e-06,6.6746
1.3652e-06,6.7413
1.3653e-06,6.6488
1.3654e-06,6.6525
1.3655e-06,6.803
1.3656e-06,6.5714
1.3657e-06,6.6088
1.3658e-06,6.5702
1.3659e-06,6.7439
1.366e-06,6.8553
1.3661e-06,6.5676
1.3662e-06,6.6956
1.3663e-06,6.5912
1.3664e-06,6.7739
1.3665e-06,6.7859
1.3666e-06,6.7315
1.3667e-06,6.4959
1.3668e-06,6.5377
1.3669e-06,6.554
1.367e-06,6.7359
1.3671e-06,6.4889
1.3672e-06,6.6424
1.3673e-06,6.5185
1.3674e-06,6.5833
1.3675e-06,6.4927
1.3676e-06,6.6128
1.3677e-06,6.6133
1.3678e-06,6.6616
1.3679e-06,6.6605
1.368e-06,6.5334
1.3681e-06,6.6222
1.3682e-06,6.5761
1.3683e-06,6.5948
1.3684e-06,6.6855
1.3685e-06,6.5591
1.3686e-06,6.5239
1.3687e-06,6.5198
1.3688e-06,6.5691
1.3689e-06,6.521
1.369e-06,6.5027
1.3691e-06,6.5523
1.3692e-06,6.4384
1.3693e-06,6.5048
1.3694e-06,6.5074
1.3695e-06,6.6155
1.3696e-06,6.5242
1.3697e-06,6.5144
1.3698e-06,6.5107
1.3699e-06,6.3939
1.37e-06,6.5631
1.3701e-06,6.4655
1.3702e-06,6.5841
1.3703e-06,6.5695
1.3704e-06,6.4717
1.3705e-06,6.5154
1.3706e-06,6.6355
1.3707e-06,6.5354
1.3708e-06,6.3852
1.3709e-06,6.4157
1.371e-06,6.4378
1.3711e-06,6.4484
1.3712e-06,6.5687
1.3713e-06,6.4602
1.3714e-06,6.368
1.3715e-06,6.5143
1.3716e-06,6.3763
1.3717e-06,6.3831
1.3718e-06,6.5137
1.3719e-06,6.5275
1.372e-06,6.3959
1.3721e-06,6.4803
1.3722e-06,6.4642
1.3723e-06,6.4876
1.3724e-06,6.2734
1.3725e-06,6.2984
1.3726e-06,6.3725
1.3727e-06,6.2584
1.3728e-06,6.3905
1.3729e-06,6.3199
1.373e-06,6.3343
1.3731e-06,6.314
1.3732e-06,6.4144
1.3733e-06,6.2598
1.3734e-06,6.4055
1.3735e-06,6.3494
1.3736e-06,6.2693
1.3737e-06,6.3286
1.3738e-06,6.3715
1.3739e-06,6.2574
1.374e-06,6.2682
1.3741e-06,6.2799
1.3742e-06,6.2262
1.3743e-06,6.3127
1.3744e-06,6.3026
1.3745e-06,6.1596
1.3746e-06,6.2961
1.3747e-06,6.2911
1.3748e-06,6.3156
1.3749e-06,6.2532
1.375e-06,6.3009
1.3751e-06,6.3227
1.3752e-06,6.2415
1.3753e-06,6.3719
1.3754e-06,6.1959
1.3755e-06,6.2484
1.3756e-06,6.189
1.3757e-06,6.3687
1.3758e-06,6.268
1.3759e-06,6.1339
1.376e-06,6.1868
1.3761e-06,6.1283
1.3762e-06,6.2067
1.3763e-06,6.1419
1.3764e-06,6.2198
1.3765e-06,6.2161
1.3766e-06,6.3101
1.3767e-06,6.204
1.3768e-06,6.2182
1.3769e-06,6.2499
1.377e-06,6.1271
1.3771e-06,6.1638
1.3772e-06,6.2037
1.3773e-06,6.1117
1.3774e-06,6.1634
1.3775e-06,6.2235
1.3776e-06,6.0439
1.3777e-06,6.0227
1.3778e-06,6.1092
1.3779e-06,6.1415
1.378e-06,6.1581
1.3781e-06,5.998
1.3782e-06,6.1737
1.3783e-06,6.135
1.3784e-06,5.985
1.3785e-06,6.0683
1.3786e-06,6.1014
1.3787e-06,6.0695
1.3788e-06,6.0427
1.3789e-06,6.1083
1.379e-06,6.114
1.3791e-06,5.9895
1.3792e-06,6.0627
1.3793e-06,6.0674
1.3794e-06,6.158
1.3795e-06,6.0487
1.3796e-06,6.0746
1.3797e-06,6.0254
1.3798e-06,5.9976
1.3799e-06,6.0184
1.38e-06,5.9974
1.3801e-06,6.1115
1.3802e-06,5.9823
1.3803e-06,6.0227
1.3804e-06,6.1432
1.3805e-06,6.0087
1.3806e-06,5.9792
1.3807e-06,5.9625
1.3808e-06,6.0245
1.3809e-06,5.8778
1.381e-06,6.0655
1.3811e-06,6.0641
1.3812e-06,6.0661
1.3813e-06,5.8643
1.3814e-06,6.0059
1.3815e-06,5.9776
1.3816e-06,5.8909
1.3817e-06,5.9238
1.3818e-06,6.0593
1.3819e-06,6.0379
1.382e-06,5.8323
1.3821e-06,5.8737
1.3822e-06,5.8433
1.3823e-06,5.9556
1.3824e-06,5.8736
1.3825e-06,5.9053
1.3826e-06,5.9795
1.3827e-06,5.9164
1.3828e-06,5.8339
1.3829e-06,5.7283
1.383e-06,5.9425
1.3831e-06,5.8045
1.3832e-06,5.8823
1.3833e-06,5.8499
1.3834e-06,5.7234
1.3835e-06,5.8653
1.3836e-06,5.8555
1.3837e-06,5.8943
1.3838e-06,5.8619
1.3839e-06,5.7795
1.384e-06,5.9504
1.3841e-06,5.722
1.3842e-06,5.7655
1.3843e-06,5.8299
1.3844e-06,5.7972
1.3845e-06,5.8127
1.3846e-06,5.8978
1.3847e-06,5.8012
1.3848e-06,5.7479
1.3849e-06,5.7734
1.385e-06,5.8361
1.3851e-06,5.856
1.3852e-06,5.8481
1.3853e-06,5.9034
1.3854e-06,5.8843
1.3855e-06,5.9197
1.3856e-06,5.8354
1.3857e-06,5.8008
1.3858e-06,5.6219
1.3859e-06,5.728
1.386e-06,5.6929
1.3861e-06,5.7338
1.3862e-06,5.744
1.3863e-06,5.802
1.3864e-06,5.708
1.3865e-06,5.7067
1.3866e-06,5.7173
1.3867e-06,5.8606
1.3868e-06,5.6615
1.3869e-06,5.6777
1.387e-06,5.8247
1.3871e-06,5.5273
1.3872e-06,5.7463
1.3873e-06,5.7969
1.3874e-06,5.6705
1.3875e-06,5.758
1.3876e-06,5.8139
1.3877e-06,5.6032
1.3878e-06,5.6391
1.3879e-06,5.6744
1.388e-06,5.8328
1.3881e-06,5.7097
1.3882e-06,5.7699
1.3883e-06,5.7185
1.3884e-06,5.6078
1.3885e-06,5.629
1.3886e-06,5.7461
1.3887e-06,5.5871
1.3888e-06,5.7323
1.3889e-06,5.5831
1.389e-06,5.5947
1.3891e-06,5.5863
1.3892e-06,5.7448
1.3893e-06,5.7558
1.3894e-06,5.5887
1.3895e-06,5.4854
1.3896e-06,5.5313
1.3897e-06,5.686
1.3898e-06,5.6041
1.3899e-06,5.6778
1.39e-06,5.5828
1.3901e-06,5.3999
1.3902e-06,5.6936
1.3903e-06,5.651
1.3904e-06,5.6164
1.3905e-06,5.4799
1.3906e-06,5.5675
1.3907e-06,5.6223
1.3908e-06,5.6196
1.3909e-06,5.4316
1.391e-06,5.4738
1.3911e-06,5.6319
1.3912e-06,5.3074
1.3913e-06,5.3943
1.3914e-06,5.2849
1.3915e-06,5.4543
1.3916e-06,5.6167
1.3917e-06,5.4135
1.3918e-06,5.4698
1.3919e-06,5.4451
1.392e-06,5.4813
1.3921e-06,5.3403
1.3922e-06,5.5496
1.3923e-06,5.3664
1.3924e-06,5.4109
1.3925e-06,5.4181
1.3926e-06,5.3022
1.3927e-06,5.3635
1.3928e-06,5.5321
1.3929e-06,5.4513
1.393e-06,5.2711
1.3931e-06,5.4315
1.3932e-06,5.4906
1.3933e-06,5.5651
1.3934e-06,5.4662
1.3935e-06,5.5509
1.3936e-06,5.2913
1.3937e-06,5.3563
1.3938e-06,5.3141
1.3939e-06,5.3988
1.394e-06,5.3552
1.3941e-06,5.346
1.3942e-06,5.3193
1.3943e-06,5.3782
1.3944e-06,5.297
1.3945e-06,5.287
1.3946e-06,5.2953
1.3947e-06,5.2855
1.3948e-06,5.3776
1.3949e-06,5.3077
1.395e-06,5.386
1.3951e-06,5.3017
1.3952e-06,5.2315
1.3953e-06,5.3031
1.3954e-06,5.2703
1.3955e-06,5.1765
1.3956e-06,5.3925
1.3957e-06,5.341
1.3958e-06,5.2842
1.3959e-06,5.3169
1.396e-06,5.1856
1.3961e-06,5.4017
1.3962e-06,5.3891
1.3963e-06,5.1584
1.3964e-06,5.3102
1.3965e-06,4.9964
1.3966e-06,5.1845
1.3967e-06,5.1561
1.3968e-06,5.1644
1.3969e-06,5.1847
1.397e-06,5.2188
1.3971e-06,5.165
1.3972e-06,5.1372
1.3973e-06,5.2084
1.3974e-06,5.2287
1.3975e-06,5.1385
1.3976e-06,5.1432
1.3977e-06,5.198
1.3978e-06,5.1199
